[21478, 5106]
[19696, 3716]
[8134, 2002]
[17857, 3627]
[11893, 2084]
[19513, 3715]
[11603, 2083]
[19994, 3726]
[8047, 2000]
[15485, 2300]
[53807, 20108]
[8738, 2013]
[20110, 3740]
[6575, 1987]
[12122, 2095]
[10232, 2045]
[13002, 2121]
[19695, 3716]
[19512, 3715]
[11602, 2083]
[10979, 2073]
[19993, 3726]
[8535, 2006]
[20373, 3743]
[9343, 2029]
[12428, 2258]
[10297, 2050]
[9037, 2021]
[7035, 1991]
[7605, 1996]
[14665, 2271]
[56359, 20674]
[53806, 20108]
[19764, 3718]
[21114, 4767]
[9342, 2029]
[10968, 2073]
[17856, 3627]
[8133, 2002]
[11892, 2084]
[9036, 2021]
[7034, 1991]
[13001, 2121]
[7604, 1996]
[8046, 2000]
[6574, 1987]
[19694, 3716]
[23375, 6679]
[19511, 3715]
[20372, 3743]
[19992, 3726]
[15483, 2300]
[53805, 20108]
[20108, 3740]
[7603, 1996]
[19990, 3726]
[6573, 1987]
[19693, 3716]
[19510, 3715]
[13000, 2121]
[20371, 3743]
[10957, 2073]
[14642, 2271]
[12427, 2258]
[8533, 2006]
[11600, 2083]
[21113, 4767]
[8737, 2013]
[10296, 2050]
[9341, 2029]
[10231, 2045]
[12167, 2095]
[9035, 2021]
[7033, 1991]
[56358, 20674]
[11599, 2083]
[8045, 2000]
[21112, 4767]
[19508, 3715]
[9034, 2021]
[7032, 1991]
[20369, 3743]
[7602, 1996]
[6572, 1987]
[17869, 3627]
[12999, 2121]
[19989, 3726]
[23373, 6679]
[10295, 2050]
[8132, 2002]
[8532, 2006]
[11891, 2084]
[10946, 2073]
[14631, 2271]
[53804, 20108]
[15482, 2300]
[53803, 20108]
[10935, 2073]
[14620, 2271]
[9338, 2029]
[12998, 2121]
[10230, 2045]
[12166, 2095]
[8531, 2006]
[6570, 1987]
[11598, 2083]
[20107, 3740]
[21111, 4767]
[8735, 2013]
[10294, 2050]
[19690, 3716]
[19763, 3718]
[19507, 3715]
[20368, 3743]
[9033, 2021]
[7031, 1991]
[12426, 2258]
[19988, 3726]
[7601, 1996]
[56357, 20674]
[53802, 20108]
[19506, 3715]
[23372, 6679]
[20367, 3743]
[9032, 2021]
[8131, 2002]
[7600, 1996]
[19987, 3726]
[8044, 2000]
[9337, 2029]
[11890, 2084]
[12997, 2121]
[7029, 1991]
[6569, 1987]
[14609, 2271]
[11597, 2083]
[21110, 4767]
[10293, 2050]
[17868, 3627]
[19689, 3716]
[15481, 2300]
[19986, 3726]
[12996, 2121]
[7028, 1991]
[6568, 1987]
[11596, 2083]
[21109, 4767]
[10292, 2050]
[19688, 3716]
[19505, 3715]
[20366, 3743]
[14598, 2271]
[9031, 2021]
[10229, 2045]
[12424, 2258]
[12165, 2095]
[53801, 20108]
[56352, 20672]
[8691, 2012]
[16886, 2984]
[7598, 1996]
[14587, 2271]
[9335, 2029]
[12995, 2121]
[17867, 3627]
[8809, 2017]
[7027, 1991]
[11595, 2083]
[10291, 2050]
[53800, 20108]
[23371, 6679]
[19985, 3726]
[8130, 2002]
[6567, 1987]
[11889, 2084]
[8063, 2001]
[16970, 2988]
[8043, 2000]
[19687, 3716]
[21108, 4767]
[19504, 3715]
[9030, 2021]
[20365, 3743]
[19762, 3718]
[6944, 1988]
[16686, 2978]
[53799, 20108]
[6566, 1987]
[19984, 3726]
[12993, 2121]
[8733, 2013]
[19686, 3716]
[20105, 3740]
[19503, 3715]
[9029, 2021]
[10227, 2045]
[20364, 3743]
[7597, 1996]
[15479, 2300]
[21106, 4767]
[9334, 2029]
[8808, 2017]
[7026, 1991]
[12164, 2095]
[11594, 2083]
[14576, 2271]
[10290, 2050]
[12423, 2258]
[23370, 6679]
[56351, 20672]
[11888, 2084]
[21105, 4767]
[9333, 2029]
[8062, 2001]
[16969, 2988]
[8042, 2000]
[8807, 2017]
[7025, 1991]
[11593, 2083]
[10289, 2050]
[23369, 6679]
[8128, 2002]
[6565, 1987]
[12992, 2121]
[19685, 3716]
[19983, 3726]
[14565, 2271]
[19502, 3715]
[16879, 2983]
[17866, 3627]
[9028, 2021]
[20363, 3743]
[53798, 20108]
[53797, 20108]
[21104, 4767]
[6564, 1987]
[18784, 3674]
[11592, 2083]
[10288, 2050]
[20104, 3740]
[12422, 2258]
[23368, 6679]
[9027, 2021]
[7595, 1996]
[19684, 3716]
[19982, 3726]
[12163, 2095]
[19501, 3715]
[10444, 2056]
[9332, 2029]
[7024, 1991]
[53796, 20108]
[8805, 2017]
[7023, 1991]
[11591, 2083]
[17865, 3627]
[23367, 6679]
[14543, 2271]
[6563, 1987]
[22627, 6252]
[12990, 2121]
[11887, 2084]
[19683, 3716]
[19500, 3715]
[19981, 3726]
[20361, 3743]
[8061, 2001]
[8041, 2000]
[9026, 2021]
[10309, 2050]
[7594, 1996]
[15477, 2300]
[19682, 3716]
[12421, 2258]
[19499, 3715]
[12989, 2121]
[20360, 3743]
[20103, 3740]
[19979, 3726]
[8731, 2013]
[9025, 2021]
[10308, 2050]
[7593, 1996]
[21102, 4767]
[10225, 2045]
[18783, 3674]
[9330, 2029]
[12154, 2095]
[19868, 3723]
[8804, 2017]
[23366, 6679]
[11885, 2084]
[7022, 1991]
[53795, 20108]
[22626, 6252]
[6562, 1987]
[14794, 2271]
[11590, 2083]
[53794, 20108]
[9329, 2029]
[20358, 3743]
[8803, 2017]
[10452, 2056]
[23365, 6679]
[11884, 2084]
[8060, 2001]
[7021, 1991]
[8040, 2000]
[6561, 1987]
[11589, 2083]
[8126, 2002]
[17864, 3627]
[14783, 2271]
[9024, 2021]
[19978, 3726]
[10307, 2050]
[7592, 1996]
[21101, 4767]
[19760, 3718]
[19680, 3716]
[19497, 3715]
[15476, 2300]
[12143, 2095]
[9023, 2021]
[7591, 1996]
[6559, 1987]
[14772, 2271]
[12420, 2258]
[11883, 2084]
[19679, 3716]
[21100, 4767]
[22625, 6252]
[19496, 3715]
[19977, 3726]
[8802, 2017]
[7020, 1991]
[20357, 3743]
[11588, 2083]
[8730, 2013]
[20102, 3740]
[23364, 6679]
[10224, 2045]
[8125, 2002]
[12987, 2121]
[18782, 3674]
[10306, 2050]
[9658, 2029]
[53793, 20108]
[17863, 3627]
[21135, 4770]
[8124, 2002]
[10451, 2056]
[12986, 2121]
[7018, 1991]
[10305, 2050]
[9657, 2029]
[8059, 2001]
[9022, 2021]
[19976, 3726]
[8039, 2000]
[7590, 1996]
[23387, 6679]
[6558, 1987]
[11882, 2084]
[19678, 3716]
[21099, 4767]
[19495, 3715]
[8801, 2017]
[20356, 3743]
[11587, 2083]
[14761, 2271]
[53792, 20108]
[15475, 2300]
[53791, 20108]
[20101, 3740]
[6557, 1987]
[11881, 2084]
[19677, 3716]
[10223, 2045]
[14750, 2271]
[10304, 2050]
[7589, 1996]
[21098, 4767]
[12132, 2095]
[19494, 3715]
[18781, 3674]
[20355, 3743]
[18534, 3662]
[8800, 2017]
[16966, 2988]
[11586, 2083]
[22624, 6252]
[19751, 3717]
[8123, 2002]
[12985, 2121]
[12419, 2258]
[47961, 18135]
[12984, 2121]
[9020, 2021]
[10450, 2056]
[7588, 1996]
[11585, 2083]
[6556, 1987]
[23385, 6679]
[17862, 3627]
[19676, 3716]
[21097, 4767]
[8817, 2017]
[8038, 2000]
[19493, 3715]
[8058, 2001]
[10303, 2050]
[20354, 3743]
[11880, 2084]
[14739, 2271]
[12121, 2095]
[7587, 1996]
[19675, 3716]
[19492, 3715]
[22623, 6252]
[12982, 2121]
[20353, 3743]
[19750, 3717]
[12418, 2258]
[11879, 2084]
[8816, 2017]
[20100, 3740]
[8057, 2001]
[11584, 2083]
[8728, 2013]
[19973, 3726]
[8121, 2002]
[14728, 2271]
[10222, 2045]
[10298, 2050]
[18780, 3674]
[9654, 2029]
[7015, 1991]
[23384, 6679]
[18533, 3662]
[21126, 4767]
[6555, 1987]
[9019, 2021]
[51038, 19133]
[62444, 22932]
[8690, 2012]
[16885, 2984]
[11583, 2083]
[8120, 2002]
[19674, 3716]
[12981, 2121]
[19491, 3715]
[8056, 2001]
[20352, 3743]
[6554, 1987]
[17855, 3627]
[9653, 2029]
[7014, 1991]
[9018, 2021]
[7586, 1996]
[8037, 2000]
[10449, 2056]
[19972, 3726]
[10287, 2050]
[14653, 2271]
[23383, 6679]
[19759, 3718]
[6943, 1988]
[16685, 2978]
[17881, 3629]
[9326, 2028]
[58617, 19832]
[22160, 5857]
[51037, 19133]
[10221, 2045]
[20351, 3743]
[11582, 2083]
[8814, 2017]
[8071, 2001]
[18532, 3662]
[8119, 2002]
[7013, 1991]
[9652, 2029]
[12417, 2258]
[18795, 3674]
[22622, 6252]
[19490, 3715]
[12980, 2121]
[7585, 1996]
[14542, 2271]
[8727, 2013]
[11877, 2084]
[6553, 1987]
[62443, 22932]
[63341, 19133]
[8117, 2002]
[23277, 6666]
[11876, 2084]
[23381, 6679]
[21123, 4767]
[6552, 1987]
[12979, 2121]
[19672, 3716]
[19489, 3715]
[23337, 6677]
[20350, 3743]
[10448, 2056]
[11581, 2083]
[8813, 2017]
[11964, 2091]
[8036, 2000]
[19970, 3726]
[22635, 6252]
[7012, 1991]
[9651, 2029]
[63340, 19133]
[62514, 22960]
[57812, 21038]
[55072, 20351]
[8116, 2002]
[20097, 3740]
[18794, 3674]
[19671, 3716]
[19488, 3715]
[11580, 2083]
[20349, 3743]
[16878, 2983]
[8812, 2017]
[19748, 3717]
[19780, 3718]
[11874, 2084]
[23374, 6679]
[8726, 2013]
[12978, 2121]
[9650, 2029]
[6551, 1987]
[9015, 2021]
[18531, 3662]
[7583, 1996]
[8070, 2001]
[63339, 19133]
[62442, 22932]
[62513, 22960]
[9649, 2029]
[11873, 2084]
[7010, 1991]
[23363, 6679]
[6550, 1987]
[23276, 6666]
[9014, 2021]
[18530, 3662]
[7582, 1996]
[20096, 3740]
[8115, 2002]
[10447, 2056]
[12977, 2121]
[8035, 2000]
[22139, 5852]
[8811, 2017]
[21122, 4767]
[19669, 3716]
[11579, 2083]
[19486, 3715]
[22633, 6252]
[20008, 3726]
[23336, 6677]
[20347, 3743]
[63338, 19133]
[55071, 20351]
[19746, 3717]
[6548, 1987]
[10219, 2045]
[8810, 2017]
[19668, 3716]
[11578, 2083]
[19485, 3715]
[12976, 2121]
[22632, 6252]
[8069, 2001]
[8724, 2013]
[20346, 3743]
[11963, 2091]
[20608, 3752]
[11872, 2084]
[7009, 1991]
[18793, 3674]
[9013, 2021]
[18529, 3662]
[7581, 1996]
[12415, 2258]
[20095, 3740]
[62441, 22932]
[63337, 19133]
[10446, 2056]
[6547, 1987]
[11871, 2084]
[22138, 5852]
[21121, 4767]
[20094, 3740]
[8034, 2000]
[8799, 2017]
[20007, 3726]
[23335, 6677]
[9012, 2021]
[7580, 1996]
[8113, 2002]
[19779, 3718]
[12975, 2121]
[11577, 2083]
[20345, 3743]
[43417, 16431]
[55070, 20351]
[63336, 19133]
[8689, 2012]
[11576, 2083]
[18792, 3674]
[20344, 3743]
[18528, 3662]
[11870, 2084]
[12553, 2258]
[19745, 3717]
[20093, 3740]
[23275, 6666]
[22631, 6252]
[7579, 1996]
[8112, 2002]
[8068, 2001]
[12974, 2121]
[8723, 2013]
[7006, 1991]
[9645, 2029]
[11962, 2091]
[6546, 1987]
[62440, 22932]
[62483, 18135]
[63335, 19133]
[20092, 3740]
[23274, 6666]
[8111, 2002]
[12973, 2121]
[7005, 1991]
[10445, 2056]
[9644, 2029]
[8033, 2000]
[6545, 1987]
[21118, 4767]
[19665, 3716]
[11575, 2083]
[22137, 5852]
[19482, 3715]
[20343, 3743]
[20006, 3726]
[11869, 2084]
[23334, 6677]
[9010, 2021]
[7578, 1996]
[63334, 19133]
[43418, 16431]
[55069, 20351]
[19778, 3718]
[7004, 1991]
[12552, 2258]
[9643, 2029]
[20342, 3743]
[22630, 6252]
[11574, 2083]
[6544, 1987]
[12971, 2121]
[11868, 2084]
[20091, 3740]
[11961, 2091]
[19777, 3718]
[18526, 3662]
[8067, 2001]
[8722, 2013]
[9009, 2021]
[10216, 2045]
[7577, 1996]
[18791, 3674]
[19744, 3717]
[63333, 19133]
[62439, 22932]
[7003, 1991]
[10443, 2056]
[9642, 2029]
[20005, 3726]
[6543, 1987]
[23333, 6677]
[21107, 4767]
[19663, 3716]
[11573, 2083]
[23273, 6666]
[12970, 2121]
[20341, 3743]
[8066, 2001]
[11867, 2084]
[8032, 2000]
[9008, 2021]
[7576, 1996]
[22136, 5852]
[19481, 3715]
[8109, 2002]
[55068, 20351]
[63332, 19133]
[43416, 16431]
[8065, 2001]
[11866, 2084]
[12551, 2258]
[20090, 3740]
[9007, 2021]
[7575, 1996]
[19743, 3717]
[18525, 3662]
[8108, 2002]
[7002, 1991]
[9641, 2029]
[22629, 6252]
[6542, 1987]
[8721, 2013]
[11960, 2091]
[19662, 3716]
[11572, 2083]
[10215, 2045]
[18790, 3674]
[12969, 2121]
[20340, 3743]
[62438, 22932]
[63331, 19133]
[21096, 4767]
[6541, 1987]
[8031, 2000]
[16884, 2984]
[19661, 3716]
[11571, 2083]
[8106, 2002]
[12968, 2121]
[22135, 5852]
[19480, 3715]
[20002, 3726]
[23332, 6677]
[11865, 2084]
[8064, 2001]
[23272, 6666]
[19776, 3718]
[6942, 1988]
[16684, 2978]
[17880, 3629]
[56316, 19832]
[63330, 19133]
[43415, 16431]
[55067, 20351]
[7000, 1991]
[22628, 6252]
[8720, 2013]
[9005, 2021]
[7573, 1996]
[11959, 2091]
[10214, 2045]
[18789, 3674]
[11863, 2084]
[9639, 2029]
[6540, 1987]
[12550, 2258]
[19660, 3716]
[11570, 2083]
[8105, 2002]
[19742, 3717]
[20089, 3740]
[12967, 2121]
[18524, 3662]
[20338, 3743]
[63329, 19133]
[62437, 22932]
[6999, 1991]
[7572, 1996]
[8030, 2000]
[11862, 2084]
[10213, 2045]
[22621, 6252]
[23331, 6677]
[9638, 2029]
[23271, 6666]
[11569, 2083]
[6539, 1987]
[19991, 3726]
[8104, 2002]
[12966, 2121]
[19658, 3716]
[20336, 3743]
[22134, 5852]
[19479, 3715]
[9004, 2021]
[43419, 16431]
[63328, 19133]
[55066, 20351]
[7571, 1996]
[12549, 2258]
[10212, 2045]
[20335, 3743]
[19741, 3717]
[18523, 3662]
[11861, 2084]
[6998, 1991]
[19980, 3726]
[20088, 3740]
[8055, 2001]
[11972, 2091]
[8719, 2013]
[11568, 2083]
[8103, 2002]
[12965, 2121]
[18788, 3674]
[9636, 2029]
[19657, 3716]
[63327, 19133]
[15464, 2300]
[10211, 2045]
[11567, 2083]
[19478, 3715]
[19775, 3718]
[19656, 3716]
[8102, 2002]
[8029, 2000]
[20334, 3743]
[9635, 2029]
[23270, 6666]
[9002, 2021]
[12964, 2121]
[6536, 1987]
[7570, 1996]
[11860, 2084]
[20766, 3899]
[6996, 1991]
[57647, 20998]
[63326, 19133]
[51011, 6687]
[10210, 2045]
[20333, 3743]
[11859, 2084]
[22453, 6070]
[18779, 3674]
[20167, 3740]
[22133, 5852]
[19969, 3726]
[11566, 2083]
[8101, 2002]
[12548, 2258]
[12963, 2121]
[9634, 2029]
[19740, 3717]
[20757, 3898]
[23302, 6671]
[6995, 1991]
[62450, 22895]
[51010, 6687]
[63325, 19133]
[43425, 16431]
[55065, 20351]
[50905, 2076]
[20030, 3731]
[11565, 2083]
[8100, 2002]
[19476, 3715]
[23269, 6666]
[12962, 2121]
[7568, 1996]
[8028, 2000]
[20332, 3743]
[11858, 2084]
[6994, 1991]
[63324, 19133]
[62539, 6687]
[57646, 20998]
[11857, 2084]
[23306, 6672]
[19739, 3717]
[18521, 3662]
[8099, 2002]
[11564, 2083]
[20023, 3729]
[8717, 2013]
[8795, 2014]
[20164, 3740]
[11945, 2089]
[22132, 5852]
[19653, 3716]
[10209, 2045]
[9632, 2029]
[20331, 3743]
[43420, 16431]
[62538, 6687]
[53673, 20083]
[63323, 19133]
[6993, 1991]
[15461, 2300]
[11563, 2083]
[19564, 3715]
[23268, 6666]
[8998, 2021]
[7566, 1996]
[11856, 2084]
[19652, 3716]
[8098, 2002]
[20330, 3743]
[12959, 2121]
[8027, 2000]
[9631, 2029]
[62537, 6687]
[62449, 22895]
[57645, 20998]
[63322, 19133]
[6992, 1991]
[19651, 3716]
[8097, 2002]
[7565, 1996]
[12958, 2121]
[11855, 2084]
[11944, 2089]
[18520, 3662]
[22131, 5852]
[8716, 2013]
[20029, 3731]
[20153, 3740]
[11562, 2083]
[19738, 3717]
[20329, 3743]
[62536, 6687]
[63321, 19133]
[6991, 1991]
[6990, 1991]
[19650, 3716]
[16952, 2988]
[20328, 3743]
[10208, 2045]
[8996, 2021]
[15460, 2300]
[6530, 1987]
[19553, 3715]
[8095, 2002]
[7564, 1996]
[12957, 2121]
[23305, 6672]
[11854, 2084]
[23266, 6666]
[8026, 2000]
[9630, 2029]
[11561, 2083]
[57644, 20998]
[62535, 6687]
[53672, 20083]
[63320, 19133]
[6989, 1991]
[8094, 2002]
[7563, 1996]
[6529, 1987]
[19649, 3716]
[22130, 5852]
[11953, 2089]
[20764, 3898]
[23300, 6671]
[20327, 3743]
[12546, 2258]
[11560, 2083]
[11852, 2084]
[20022, 3729]
[19737, 3717]
[12956, 2121]
[19769, 3718]
[18519, 3662]
[22451, 6070]
[8715, 2013]
[20142, 3740]
[43422, 16431]
[62448, 22895]
[63319, 19133]
[62534, 6687]
[12955, 2121]
[16951, 2988]
[19542, 3715]
[10207, 2045]
[19647, 3716]
[15459, 2300]
[20325, 3743]
[11559, 2083]
[11851, 2084]
[6988, 1991]
[20028, 3731]
[6528, 1987]
[19758, 3718]
[8025, 2000]
[9629, 2029]
[8798, 2016]
[8797, 2016]
[57643, 20998]
[63318, 19133]
[62532, 6687]
[6987, 1991]
[19735, 3717]
[18518, 3662]
[23304, 6672]
[8794, 2013]
[20131, 3740]
[20324, 3743]
[22129, 5852]
[11558, 2083]
[6526, 1987]
[12545, 2258]
[8993, 2021]
[8092, 2002]
[7561, 1996]
[12954, 2121]
[19646, 3716]
[43423, 16431]
[63317, 19133]
[62531, 6687]
[19531, 3715]
[6985, 1991]
[16950, 2988]
[8091, 2002]
[7560, 1996]
[12953, 2121]
[19645, 3716]
[15458, 2300]
[23264, 6666]
[20323, 3743]
[11557, 2083]
[22450, 6070]
[11849, 2084]
[63316, 19133]
[17198, 2021]
[62447, 22895]
[62530, 6687]
[57642, 20998]
[8791, 2013]
[20027, 3731]
[12544, 2258]
[19734, 3717]
[8090, 2002]
[7559, 1996]
[12952, 2121]
[15457, 2300]
[6984, 1991]
[22128, 5852]
[6524, 1987]
[10204, 2045]
[19644, 3716]
[8991, 2021]
[20120, 3740]
[11951, 2089]
[20322, 3743]
[11556, 2083]
[18517, 3662]
[11848, 2084]
[43424, 16431]
[63315, 19133]
[57648, 20999]
[62529, 6687]
[10203, 2045]
[19643, 3716]
[20318, 3743]
[7558, 1996]
[12951, 2121]
[15456, 2300]
[23303, 6672]
[16949, 2988]
[11555, 2083]
[6523, 1987]
[8990, 2021]
[20109, 3740]
[11847, 2084]
[19733, 3717]
[23263, 6666]
[19520, 3715]
[17131, 2989]
[62528, 6687]
[6983, 1991]
[63314, 19133]
[9625, 2029]
[6522, 1987]
[12949, 2121]
[12542, 2258]
[20098, 3740]
[11950, 2089]
[8780, 2013]
[20020, 3729]
[18515, 3662]
[19642, 3716]
[8088, 2002]
[7557, 1996]
[11554, 2083]
[22449, 6070]
[20761, 3898]
[22127, 5852]
[11846, 2084]
[63313, 19133]
[57826, 20651]
[17166, 2021]
[62527, 6687]
[62323, 22895]
[20025, 3730]
[12948, 2121]
[8022, 2000]
[19732, 3717]
[11553, 2083]
[10668, 2067]
[15455, 2300]
[11845, 2084]
[23262, 6666]
[10202, 2045]
[20026, 3731]
[8087, 2002]
[7556, 1996]
[8988, 2021]
[19509, 3715]
[17130, 2989]
[6521, 1987]
[57640, 20998]
[62526, 6687]
[57825, 20651]
[63938, 23276]
[6981, 1991]
[18514, 3662]
[23299, 6670]
[6520, 1987]
[22126, 5852]
[20031, 3732]
[8769, 2013]
[19640, 3716]
[9624, 2029]
[8086, 2002]
[7555, 1996]
[11552, 2083]
[12947, 2121]
[12541, 2258]
[11949, 2089]
[20087, 3740]
[11844, 2084]
[62396, 16431]
[17200, 2021]
[63312, 19133]
[62525, 6687]
[6980, 1991]
[57824, 20651]
[15454, 2300]
[11551, 2083]
[6519, 1987]
[8084, 2002]
[12946, 2121]
[10666, 2067]
[10201, 2045]
[11843, 2084]
[8986, 2021]
[19731, 3717]
[23261, 6666]
[20296, 3743]
[19639, 3716]
[17129, 2989]
[8796, 2015]
[7554, 1996]
[8021, 2000]
[57639, 20998]
[6979, 1991]
[62524, 6687]
[57823, 20651]
[11841, 2084]
[12540, 2258]
[19638, 3716]
[11948, 2089]
[18513, 3662]
[7553, 1996]
[12945, 2121]
[6518, 1987]
[22125, 5852]
[9623, 2029]
[20759, 3898]
[8758, 2013]
[8985, 2021]
[51036, 19133]
[57822, 20651]
[6978, 1991]
[62395, 16431]
[62523, 6687]
[6977, 1991]
[19730, 3717]
[11549, 2083]
[6517, 1987]
[23260, 6666]
[19636, 3716]
[8984, 2021]
[8020, 2000]
[19487, 3715]
[10200, 2045]
[11840, 2084]
[10665, 2067]
[12944, 2121]
[57638, 20998]
[57821, 20651]
[27538, 6687]
[6976, 1991]
[18512, 3662]
[20758, 3898]
[22124, 5852]
[12943, 2121]
[8747, 2013]
[11548, 2083]
[8983, 2021]
[6515, 1987]
[11947, 2089]
[19635, 3716]
[12539, 2258]
[20285, 3743]
[7551, 1996]
[9622, 2029]
[11839, 2084]
[57847, 2113]
[62522, 6687]
[57820, 20651]
[62394, 16431]
[19634, 3716]
[7550, 1996]
[11838, 2084]
[8019, 2000]
[19729, 3717]
[15452, 2300]
[23259, 6666]
[19475, 3715]
[10199, 2045]
[6514, 1987]
[57637, 20998]
[56315, 20651]
[62521, 6687]
[6973, 1991]
[11837, 2084]
[7549, 1996]
[18511, 3662]
[12538, 2258]
[11546, 2083]
[20274, 3743]
[8736, 2013]
[12941, 2121]
[19633, 3716]
[8081, 2002]
[8981, 2021]
[22123, 5852]
[9621, 2029]
[6513, 1987]
[56757, 7302]
[62520, 6687]
[62393, 16431]
[6972, 1991]
[8080, 2002]
[23258, 6666]
[23322, 6676]
[8980, 2021]
[9620, 2029]
[8018, 2000]
[20263, 3743]
[6512, 1987]
[15451, 2300]
[18510, 3662]
[12940, 2121]
[7548, 1996]
[17125, 2989]
[11545, 2083]
[10198, 2045]
[56756, 7302]
[57636, 20998]
[57819, 2113]
[62519, 6687]
[18509, 3662]
[19620, 3716]
[11946, 2089]
[7547, 1996]
[17124, 2989]
[11544, 2083]
[10197, 2045]
[8979, 2021]
[9619, 2029]
[20403, 3743]
[12537, 2258]
[15450, 2300]
[12938, 2121]
[11835, 2084]
[10471, 2058]
[10662, 2067]
[19728, 3717]
[8725, 2013]
[11971, 2091]
[62518, 6687]
[57818, 2113]
[56755, 7302]
[61932, 16431]
[16942, 2988]
[11834, 2084]
[10196, 2045]
[20392, 3743]
[10661, 2067]
[8017, 2000]
[23257, 6666]
[23321, 6676]
[6970, 1991]
[8078, 2002]
[11543, 2083]
[22121, 5852]
[8978, 2021]
[9618, 2029]
[6510, 1987]
[8714, 2013]
[18508, 3662]
[15449, 2300]
[12937, 2121]
[17123, 2989]
[19609, 3716]
[7546, 1996]
[57634, 20998]
[62517, 6687]
[12554, 2113]
[56754, 7302]
[20381, 3743]
[8977, 2021]
[9617, 2029]
[6509, 1987]
[18881, 3693]
[19727, 3717]
[17122, 2989]
[11970, 2091]
[7545, 1996]
[16941, 2988]
[11833, 2084]
[10660, 2067]
[12536, 2258]
[19598, 3716]
[62516, 6687]
[57817, 2113]
[56753, 7302]
[61931, 16431]
[6508, 1987]
[12935, 2121]
[8016, 2000]
[11832, 2084]
[7544, 1996]
[17121, 2989]
[23255, 6666]
[10659, 2067]
[16940, 2988]
[19587, 3716]
[11541, 2083]
[23320, 6676]
[62515, 6687]
[57633, 20998]
[56752, 7302]
[12535, 2258]
[11900, 2084]
[17120, 2989]
[7543, 1996]
[11943, 2089]
[9614, 2029]
[16939, 2988]
[19576, 3716]
[10658, 2067]
[18880, 3693]
[19726, 3717]
[11969, 2091]
[20370, 3743]
[6967, 1991]
[8075, 2002]
[11540, 2083]
[8975, 2021]
[6507, 1987]
[18756, 3668]
[57816, 2113]
[56751, 7302]
[23496, 6687]
[61930, 16431]
[19714, 3716]
[10657, 2067]
[8015, 2000]
[6966, 1991]
[11539, 2083]
[7542, 1996]
[15447, 2300]
[9613, 2029]
[10254, 2045]
[17119, 2989]
[18506, 3662]
[8452, 2002]
[23254, 6666]
[16938, 2988]
[12933, 2121]
[57632, 20998]
[56750, 7302]
[23495, 6687]
[50526, 18884]
[9612, 2029]
[17118, 2989]
[8973, 2021]
[19757, 3717]
[12932, 2121]
[11968, 2091]
[7541, 1996]
[20359, 3743]
[16937, 2988]
[8451, 2002]
[6504, 1987]
[19703, 3716]
[18755, 3668]
[11538, 2083]
[12534, 2258]
[18879, 3693]
[56749, 7302]
[57815, 2113]
[61929, 16431]
[6963, 1991]
[12931, 2121]
[11537, 2083]
[10654, 2067]
[15446, 2300]
[23329, 6676]
[8972, 2021]
[10253, 2045]
[8688, 2012]
[11897, 2084]
[23253, 6666]
[18504, 3662]
[7540, 1996]
[16936, 2988]
[8014, 2000]
[6503, 1987]
[9611, 2029]
[8450, 2002]
[19692, 3716]
[23494, 6687]
[50525, 18884]
[56748, 7302]
[57631, 20998]
[6962, 1991]
[7539, 1996]
[12533, 2258]
[9610, 2029]
[16935, 2988]
[6502, 1987]
[8449, 2002]
[17115, 2989]
[18878, 3693]
[20348, 3743]
[11536, 2083]
[19756, 3717]
[8971, 2021]
[11967, 2091]
[10653, 2067]
[12930, 2121]
[61928, 16431]
[56747, 7302]
[15445, 2300]
[16934, 2988]
[8448, 2002]
[6501, 1987]
[11535, 2083]
[17114, 2989]
[18754, 3668]
[8013, 2000]
[10652, 2067]
[23328, 6676]
[19681, 3716]
[8970, 2021]
[11886, 2084]
[18503, 3662]
[23252, 6666]
[12929, 2121]
[6961, 1991]
[7538, 1996]
[16910, 2984]
[57630, 20998]
[56746, 7302]
[23493, 6687]
[50524, 18884]
[6500, 1987]
[18877, 3693]
[19755, 3717]
[8447, 2002]
[11966, 2091]
[12927, 2121]
[17113, 2989]
[20337, 3743]
[11534, 2083]
[8969, 2021]
[10651, 2067]
[6960, 1991]
[7537, 1996]
[61927, 16431]
[56745, 7302]
[57813, 2113]
[6499, 1987]
[18502, 3662]
[12926, 2121]
[23251, 6666]
[11533, 2083]
[17112, 2989]
[10650, 2067]
[19670, 3716]
[8968, 2021]
[11875, 2084]
[15444, 2300]
[6959, 1991]
[7536, 1996]
[10239, 2045]
[8012, 2000]
[8446, 2002]
[23492, 6687]
[50523, 18884]
[8445, 2002]
[12925, 2121]
[17111, 2989]
[11532, 2083]
[20326, 3743]
[11965, 2091]
[10649, 2067]
[8967, 2021]
[12530, 2258]
[19754, 3717]
[6958, 1991]
[7535, 1996]
[56744, 7302]
[57849, 2113]
[62392, 16431]
[11531, 2083]
[17110, 2989]
[19659, 3716]
[11864, 2084]
[10648, 2067]
[8966, 2021]
[8011, 2000]
[23326, 6676]
[18501, 3662]
[10228, 2045]
[23250, 6666]
[7534, 1996]
[6957, 1991]
[9605, 2029]
[16930, 2988]
[8444, 2002]
[15443, 2300]
[6497, 1987]
[12924, 2121]
[23491, 6687]
[19753, 3717]
[7533, 1996]
[6956, 1991]
[12529, 2258]
[16929, 2988]
[8443, 2002]
[6496, 1987]
[12923, 2121]
[11530, 2083]
[17109, 2989]
